URL,Title,"Content Type",Category,Topic,Status,"Created At","Updated At","Organic Clicks 3M","Organic Clicks 12M",Impressions,"Avg Position",Backlinks,Action,"Redirect URL",Priority,Note
/blog/top-5-game-the-thao-mobile-hay-nhat-2026,"Top 5 Game Thể Thao Mobile Hay Nhất 2026",blog,"Mobile Game",Sport,active,"2026-03-27 01:01:00","2026-04-19 04:00:55",,,,,,,,,
/blog/world-cup-2026-gaming-su-kien-in-game,"World Cup 2026 x Gaming: Sự Kiện In-Game Đáng Mong Chờ",blog,General,"Football Game",active,"2026-03-27 01:01:01","2026-04-19 04:13:03",,,,,,,,,
/blog/review-chuot-gaming-khong-day-tot-nhat-fps-2026,"Review Chuột Gaming Không Dây Tốt Nhất Cho FPS 2026",blog,General,"Game Development",active,"2026-03-27 01:01:01","2026-04-19 03:55:51",,,,,,,,,
/blog/godot-4-vs-unity-6-so-sanh-indie-dev-2026,"Godot 4.4 vs Unity 6: So Sánh Chi Tiết Cho Indie Dev 2026",blog,"Unity Development","Game Engine",active,"2026-04-27 16:16:11","2026-04-28 10:09:00",,,,,,,,,
/blog/toi-uu-performance-game-unity-mobile,"Hướng Dẫn Tối Ưu Performance Game Unity Cho Mobile",blog,"Unity Development","Game Engine",active,"2026-04-27 16:16:11","2026-04-29 16:56:20",,,,,,,,,
/blog/multiplayer-networking-game-co-ban-nang-cao,"Multiplayer Networking Trong Game: Từ Cơ Bản Đến Nâng Cao",blog,General,"Game Development",active,"2026-04-27 16:16:11","2026-04-30 16:03:53",,,,,,,,,
/blog/procedural-generation-tao-map-game-tu-dong,"Procedural Generation: Tạo Map Game Tự Động Với Thuật Toán",blog,General,"Game Development",active,"2026-04-27 16:16:11","2026-05-03 21:08:08",,,,,,,,,
/blog/ci-cd-game-developer-tu-dong-build-deploy,"CI/CD Cho Game Developer: Tự Động Build Và Deploy Game",blog,General,"Game Development",active,"2026-04-27 16:16:11","2026-05-03 20:34:42",,,,,,,,,
/blog/shader-programming-co-ban-hieu-ung-game-2d,"Shader Programming Cơ Bản: Tạo Hiệu Ứng Đẹp Cho Game 2D",blog,"2D Game","Game Development",active,"2026-04-27 16:16:11","2026-05-03 20:28:57",,,,,,,,,
/blog/ai-game-development-pathfinding-behavior-tree,"AI Trong Game Development: Từ Pathfinding Đến Behavior Tree",blog,"AI Game Dev","Game Development",active,"2026-04-27 16:16:11","2026-04-27 16:16:11",,,,,,,,,
/blog/ecs-architecture-game-code-sach-hieu-nang-cao,"ECS Architecture: Cách Viết Game Code Sạch Và Hiệu Năng Cao",blog,General,"Game Development",active,"2026-04-27 16:16:11","2026-04-27 16:16:11",,,,,,,,,
/blog/monetization-game-mobile-iap-ads-2026,"Monetization Trong Game Mobile: Chiến Lược IAP Và Ads 2026",blog,"Mobile Game","Game Development",active,"2026-04-27 16:16:11","2026-05-06 08:13:32",,,,,,,,,
/blog/webgl-game-development-xuat-ban-web-unity,"WebGL Game Development: Xuất Bản Game Lên Web Với Unity",blog,"Unity Development","Game Engine",active,"2026-04-27 16:16:11","2026-04-27 16:16:11",,,,,,,,,
/blog/review-black-myth-wukong-dlc-danh-gia-dev,"Review Black Myth Wukong DLC: Đánh Giá Chi Tiết Từ Góc Nhìn Dev",blog,General,"Game Development",active,"2026-04-27 16:16:20","2026-04-29 14:13:26",,,,,,,,,
/blog/top-10-game-indie-hay-nhat-nua-dau-2026,"Top 10 Game Indie Hay Nhất Nửa Đầu 2026",blog,General,"Game Development",active,"2026-04-27 16:16:20","2026-04-29 14:37:22",,,,,,,,,
/blog/review-gta-6-moi-thu-chung-ta-biet-ky-vong,"Review GTA 6: Mọi Thứ Chúng Ta Biết Và Kỳ Vọng",blog,General,"Game Development",active,"2026-04-27 16:16:20","2026-04-30 15:59:11",,,,,,,,,
/blog/top-5-game-viet-nam-dang-choi-2026,"Top 5 Game Việt Nam Đáng Chơi Nhất 2026",blog,General,"Game Development",active,"2026-04-27 16:16:20","2026-05-01 13:36:38",,,,,,,,,
/blog/review-hollow-knight-silksong-metroidvania,"Review Hollow Knight Silksong: Metroidvania Hoàn Hảo?",blog,General,"Game Development",active,"2026-04-27 16:16:20","2026-05-03 20:50:26",,,,,,,,,
/blog/so-sanh-top-5-game-sinh-ton-co-op-2026,"So Sánh Top 5 Game Sinh Tồn Co-op Hay Nhất 2026",blog,General,"Game Development",active,"2026-04-27 16:16:20","2026-05-03 20:23:37",,,,,,,,,
/blog/top-10-game-mien-phi-steam-thang-5-2026,"Top 10 Game Miễn Phí Trên Steam Đáng Chơi Tháng 5/2026",blog,General,"Game Development",active,"2026-04-27 16:16:20","2026-04-27 16:16:20",,,,,,,,,
/blog/review-elden-ring-dlc-nightreign-souls-like,"Review Elden Ring DLC Nightreign: Souls-like Đỉnh Cao",blog,General,"Game Development",active,"2026-04-27 16:16:21","2026-04-27 16:16:21",,,,,,,,,
/blog/top-5-game-mobile-offline-hay-nhat-di-xa,"Top 5 Game Mobile Offline Hay Nhất Cho Chuyến Đi Xa",blog,"Mobile Game","Game Development",active,"2026-04-27 16:16:21","2026-04-27 16:16:21",,,,,,,,,
/blog/review-civilization-7-chien-luoc-dinh-cao,"Review Civilization VII: Chiến Lược Đỉnh Cao Hay Thất Vọng?",blog,General,"Game Development",active,"2026-04-27 16:16:21","2026-04-27 16:16:21",,,,,,,,,
/blog/world-cup-2026-lich-thi-dau-bang-dau-theo-doi,"World Cup 2026: Lịch Thi Đấu, Bảng Đấu Và Cách Theo Dõi Online",blog,General,Football/Sport,active,"2026-04-27 16:16:33","2026-04-29 14:21:17",,,,,,,,,
/blog/top-5-app-xem-truc-tiep-world-cup-2026-mien-phi,"Top 5 App Xem Trực Tiếp World Cup 2026 Miễn Phí Tại Việt Nam",blog,General,Football/Sport,active,"2026-04-27 16:16:33","2026-05-13 23:18:21",,,,,,,,,
/blog/ea-fc-26-world-cup-mode-huong-dan-meo-thang,"EA FC 26 World Cup Mode: Hướng Dẫn Chơi Và Mẹo Thắng",blog,General,Football/Sport,active,"2026-04-27 16:16:33","2026-05-06 08:09:23",,,,,,,,,
/blog/top-10-game-bong-da-mobile-hay-nhat-world-cup-2026,"Top 10 Game Bóng Đá Mobile Hay Nhất Mùa World Cup 2026",blog,"Mobile Game","Football Game",active,"2026-04-27 16:16:33","2026-05-03 20:59:55",,,,,,,,,
/blog/fantasy-football-world-cup-2026-huong-dan-app,"Fantasy Football World Cup 2026: Hướng Dẫn Chơi Và App Tốt Nhất",blog,General,Football/Sport,active,"2026-04-27 16:16:33","2026-05-03 20:45:05",,,,,,,,,
/blog/doi-tuyen-viet-nam-world-cup-2026-hanh-trinh,"Đội Tuyển Việt Nam Tại World Cup 2026: Hành Trình Lịch Sử",blog,General,Football/Sport,active,"2026-04-27 16:16:33","2026-05-03 19:53:07",,,,,,,,,
/blog/cach-lam-game-bong-da-don-gian-y-tuong-prototype,"Cách Làm Game Bóng Đá Đơn Giản: Từ Ý Tưởng Đến Prototype",blog,General,"Football Game",active,"2026-04-27 16:16:33","2026-04-27 16:16:33",,,,,,,,,
/blog/world-cup-2026-esports-giai-dau-ea-fc-gaming,"World Cup 2026 x eSports: Giải Đấu EA FC Và Sự Kiện Gaming",blog,"AI Game Dev",Football/Sport,active,"2026-04-27 16:16:33","2026-05-21 15:21:23",,,,,,,,,
/blog/top-app-du-doan-ty-so-world-cup-2026-ai,"Top App Dự Đoán Tỷ Số World Cup 2026: AI Prediction Và Cộng Đồng",blog,"AI Game Dev",Football/Sport,active,"2026-04-27 16:16:33","2026-05-07 08:00:53",,,,,,,,,
/blog/sticker-filter-mini-game-world-cup-2026-mxh,"Sticker, Filter Và Mini Game World Cup 2026 Trên Mạng Xã Hội",blog,General,"Football Game",active,"2026-04-27 16:16:33","2026-05-07 07:53:27",,,,,,,,,
/blog/giai-bong-da-the-gioi-2026-lich-thi-dau-the-thuc-va-doi-bong-tham-du-0mwz,"Giải Bóng đá Thế giới 2026: Lịch thi đấu, thể thức và đội bóng tham dự",blog,"AI Game Dev",Football/Sport,active,"2026-05-09 19:40:24","2026-05-13 23:16:23",,,,,,,,,
/blog/bi-quyet-choi-fifa-mobile-kiem-diem-tu-world-cup-2026-1o8w,"Bí quyết chơi FIFA Mobile kiếm điểm từ World Cup 2026",blog,"Mobile Game","Football Game",active,"2026-05-09 19:41:10","2026-05-11 08:00:34",,,,,,,,,
/blog/so-sanh-3-ung-dung-ca-cuoc-bong-da-uy-tin-mua-world-cup-2026-2fna,"So sánh 3 ứng dụng cá cược bóng đá uy tín mùa World Cup 2026",blog,General,Football/Sport,active,"2026-05-09 19:41:45","2026-05-11 18:18:22",,,,,,,,,
/blog/top-5-cau-thu-dang-xem-nhat-tai-world-cup-2026-37c1,"Top 5 cầu thủ đáng xem nhất tại World Cup 2026",blog,"AI Game Dev",Football/Sport,active,"2026-05-09 19:42:21","2026-05-11 17:32:22",,,,,,,,,
/blog/cap-nhat-tin-tuc-world-cup-2026-moi-nhat-hom-nay-4719,"[Cập nhật] Tin tức World Cup 2026 mới nhất hôm nay",blog,General,Football/Sport,active,"2026-05-09 19:43:07","2026-05-12 07:54:13",,,,,,,,,
/blog/huong-dan-san-ve-world-cup-2026-gia-re-bi-kip-khong-the-bo-lo-51fo,"Hướng dẫn săn vé World Cup 2026 giá rẻ - Bí kíp không thể bỏ lỡ",blog,General,Football/Sport,active,"2026-05-09 19:43:47","2026-05-12 08:05:02",,,,,,,,,
/blog/doi-hinh-mo-uoc-world-cup-2026-su-ket-hop-hoan-hao-tu-3-chau-luc-61cr,"Đội hình mơ ước World Cup 2026: Sự kết hợp hoàn hảo từ 3 châu lục",blog,General,Football/Sport,active,"2026-05-09 19:44:34","2026-05-12 08:11:27",,,,,,,,,
/blog/cong-nghe-var-tai-world-cup-2026-nhung-doi-moi-dang-cho-doi-73k9,"Công nghệ VAR tại World Cup 2026: Tất cả những đột phá công nghệ đáng chờ đợi",blog,"AI Game Dev",Football/Sport,active,"2026-05-09 19:45:23","2026-05-13 23:12:21",,,,,,,,,
/blog/review-dong-phuc-doi-tuyen-world-cup-2026-thiet-ke-nao-an-tuong-nhat-7yvv,"Review đồng phục đội tuyển World Cup 2026: Thiết kế nào ấn tượng nhất?",blog,"Game Design",Football/Sport,active,"2026-05-09 19:46:03","2026-05-13 00:00:03",,,,,,,,,
/blog/7-mon-do-khong-the-thieu-cho-fan-ham-mo-mua-world-cup-2026-8tcc,"7 món đồ không thể thiếu cho fan hâm mộ mùa World Cup 2026",blog,General,Football/Sport,active,"2026-05-09 19:46:43","2026-05-13 07:31:13",,,,,,,,,
/blog/top-10-game-dan-tran-huyen-thoai-thap-nien-80-ai-cung-phai-biet-fr0s,"Top 10 Game Dàn Trận Huyền Thoại Thập Niên 80 Ai Cũng Phải Biết",blog,"AI Game Dev","Game Development",active,"2026-05-10 11:43:53","2026-05-11 18:15:24",,,,,,,,,
/blog/cach-choi-game-dan-tran-thap-nien-80-cho-nguoi-moi-bat-dau-ighs,"Cách Chơi Game Dàn Trận Thập Niên 80 Cho Người Mới Bắt Đầu",blog,General,"Game Development",active,"2026-05-10 11:46:00","2026-05-11 07:51:10",,,,,,,,,
/blog/danh-gia-chi-tiet-game-dan-tran-defender-of-the-crown-1986-llzz,"Đánh Giá Chi Tiết Game Dàn Trận 'Defender of the Crown' (1986)",blog,General,"Game Development",active,"2026-05-10 11:48:27","2026-05-12 16:59:43",,,,,,,,,
/blog/su-tro-lai-cua-game-dan-tran-thap-nien-80-trong-nam-2023-q4q7,"Sự Trở Lại Của Game Dàn Trận Thập Niên 80 Trong Năm 2023",blog,"AI Game Dev","Game Development",active,"2026-05-10 11:51:58","2026-05-12 07:47:20",,,,,,,,,
/blog/so-sanh-game-dan-tran-thap-nien-80-va-hien-dai-dieu-gi-da-thay-doi-tf3p,"So Sánh Game Dàn Trận Thập Niên 80 Và Hiện Đại: Điều Gì Đã Thay Đổi?",blog,"AI Game Dev","Game Development",active,"2026-05-10 11:54:31","2026-05-12 07:51:18",,,,,,,,,
/blog/huong-dan-tai-va-cai-dat-game-dan-tran-thap-nien-80-tren-pc-hien-dai-ylso,"Hướng Dẫn Tải Và Cài Đặt Game Dàn Trận Thập Niên 80 Trên PC Hiện Đại",blog,"AI Game Dev",Tutorial,active,"2026-05-10 11:58:33","2026-05-13 23:06:30",,,,,,,,,
/blog/bi-kip-de-tro-thanh-cao-thu-game-dan-tran-thap-nien-80-2dvd,"Bí Kíp Để Trở Thành Cao Thủ Game Dàn Trận Thập Niên 80",blog,"2D Game","Game Development",active,"2026-05-10 12:01:29","2026-05-13 14:55:59",,,,,,,,,
/blog/nhung-game-dan-tran-thap-nien-80-dang-choi-nhat-tren-mobile-5yvr,"Những Game Dàn Trận Thập Niên 80 Đáng Chơi Nhất Trên Mobile",blog,"Mobile Game","Game Development",active,"2026-05-10 12:04:17","2026-05-13 14:57:44",,,,,,,,,
/blog/lich-su-phat-trien-cua-the-loai-game-dan-tran-qua-cac-thoi-ky-b0tq,"Lịch Sử Phát Triển Của Thể Loại Game Dàn Trận Qua Các Thời Kỳ",blog,"AI Game Dev","Game Development",active,"2026-05-10 12:08:13","2026-05-14 00:00:03",,,,,,,,,
/blog/tuyen-tap-game-dan-tran-thap-nien-80-co-do-hoa-dep-nhat-fn7y,"Tuyển Tập Game Dàn Trận Thập Niên 80 Có Đồ Họa Đẹp Nhất",blog,General,"Game Development",active,"2026-05-10 12:11:48","2026-05-14 00:00:03",,,,,,,,,
/blog/top-5-sieu-sao-bong-da-dang-theo-doi-nhat-mua-giai-2024-wukh,"TOP 5 siêu sao bóng đá đáng theo dõi nhất mùa giải 2024",blog,"AI Game Dev",Football/Sport,active,"2026-05-21 15:45:31","2026-05-22 20:28:21",,,,,,,,,
/blog/messi-vs-mbappe-ai-se-thong-tri-bong-da-the-gioi-z9u0,"Messi vs Mbappe: Ai sẽ thống trị bóng đá thế giới?",blog,"AI Game Dev",Football/Sport,active,"2026-05-21 15:47:24","2026-05-22 20:14:07",,,,,,,,,
/blog/erling-haaland-hanh-trinh-tu-than-dong-den-co-may-ghi-ban-1lj8,"Erling Haaland: Hành trình từ thần đồng đến cỗ máy ghi bàn",blog,General,"Game Development",active,"2026-05-21 15:49:12","2026-05-23 10:28:52",,,,,,,,,
/blog/huong-dan-phat-trien-ky-nang-nhu-vinicius-jr-cho-cau-thu-tre-5en6,"Hướng dẫn phát triển kỹ năng như Vinicius Jr cho cầu thủ trẻ",blog,General,Tutorial,active,"2026-05-21 15:52:10","2026-05-23 10:42:37",,,,,,,,,
/blog/jude-bellingham-nhan-to-thay-doi-cuc-dien-real-madrid-8wje,"Jude Bellingham: Nhân tố thay đổi cục diện Real Madrid",blog,General,"Game Development",active,"2026-05-21 15:54:53","2026-07-17 14:16:24",,,,,,,,,
/blog/du-doan-danh-hieu-qua-bong-vang-2024-ai-se-thang-lon-gdyz,"Dự đoán danh hiệu Quả bóng vàng 2024: Ai sẽ thắng lớn?",blog,"AI Game Dev","Game Development",active,"2026-05-21 16:00:42","2026-05-24 21:23:52",,,,,,,,,
/blog/phan-tich-ky-thuat-dieu-gi-lam-nen-su-khac-biet-cua-mbappe-lgva,"Phân tích kỹ thuật: Điều gì làm nên sự khác biệt của Mbappe?",blog,General,"Game Development",active,"2026-05-21 16:04:39","2026-05-24 20:26:14",,,,,,,,,
/blog/so-sanh-phong-do-haaland-tai-man-city-vs-lewandowski-tai-bayern-rw95,"So sánh phong độ: Haaland tại Man City vs Lewandowski tại Bayern",blog,"AI Game Dev","Game Development",active,"2026-05-21 16:09:39","2026-05-24 20:13:59",,,,,,,,,
/blog/10-khoanh-khac-dang-nho-nhat-cua-messi-trong-su-nghiep-xq0j,"10 khoảnh khắc đáng nhớ nhất của Messi trong sự nghiệp",blog,General,"Game Development",active,"2026-05-21 16:14:11","2026-07-17 14:16:17",,,,,,,,,
/blog/vinicius-jr-tu-bi-chi-trich-den-ngoi-sao-sang-cua-real-madrid-1t61,"Vinicius Jr: Từ bị chỉ trích đến ngôi sao sáng của Real Madrid",blog,General,"Game Development",active,"2026-05-21 16:17:22","2026-07-17 11:35:57",,,,,,,,,
/blog/cac-ky-luc-mbappe-co-the-pha-vo-trong-tuong-lai-5897,"Các kỷ lục Mbappe có thể phá vỡ trong tương lai",blog,"AI Game Dev","Game Development",active,"2026-05-21 16:20:01","2026-07-17 11:35:52",,,,,,,,,
/blog/haaland-va-hanh-trinh-chinh-phuc-premier-league-7tvz,"Haaland và hành trình chinh phục Premier League",blog,General,"Game Development",active,"2026-05-21 16:22:03","2026-07-17 11:35:48",,,,,,,,,
/blog/vi-sao-bellingham-duoc-vi-nhu-zidane-moi-aod6,"Vì sao Bellingham được ví như 'Zidane mới'?",blog,General,"Game Development",active,"2026-05-21 16:24:15","2026-05-29 07:52:08",,,,,,,,,
/blog/nhung-tran-dau-dinh-cao-trong-su-nghiep-messi-dgs1,"Những trận đấu đỉnh cao trong sự nghiệp Messi",blog,General,"Game Development",active,"2026-05-21 16:26:26","2026-07-17 09:33:34",,,,,,,,,
/blog/tuong-lai-cua-mbappe-sau-khi-roi-psg-di-dau-ve-dau-flna,"Tương lai của Mbappe sau khi rời PSG: Đi đâu về đâu?",blog,"AI Game Dev","Game Development",active,"2026-05-21 16:28:05","2026-05-29 07:40:01",,,,,,,,,
/blog/huyen-thoai-bong-da-danh-gia-ve-the-he-tre-messi-mbappe-haaland-iavy,"Huyền thoại bóng đá đánh giá về thế hệ trẻ: Messi, Mbappe, Haaland",blog,"AI Game Dev",Football/Sport,active,"2026-05-21 16:30:11","2026-05-27 08:17:02",,,,,,,,,
/blog/7-ky-thuat-dac-biet-chi-messi-moi-lam-duoc-krgd,"7 kỹ thuật đặc biệt chỉ Messi mới làm được",blog,General,"Game Development",active,"2026-05-21 16:32:06","2026-05-29 07:25:36",,,,,,,,,
/blog/vinicius-jr-vs-rodrygo-ai-xung-dang-hon-o-real-madrid-n442,"Vinicius Jr vs Rodrygo: Ai xứng đáng hơn ở Real Madrid?",blog,"AI Game Dev","Game Development",active,"2026-05-21 16:33:56","2026-05-28 14:18:43",,,,,,,,,
/blog/haaland-bi-quyet-dinh-duong-cua-co-may-ghi-ban-pxih,"Haaland: Bí quyết dinh dưỡng của cỗ máy ghi bàn",blog,General,"Game Development",active,"2026-05-21 16:36:07","2026-05-28 14:45:51",,,,,,,,,
/blog/nhung-con-so-an-tuong-nhat-trong-su-nghiep-messi-so1n,"Những con số ấn tượng nhất trong sự nghiệp Messi",blog,General,"Game Development",active,"2026-05-21 16:38:15","2026-05-28 13:49:22",,,,,,,,,
/blog/huong-dan-lam-game-flappy-bird-phaser-3,"Hướng dẫn làm game Flappy Bird bằng Phaser 3 từ A-Z",blog,General,Tutorial,active,"2026-06-29 15:56:23","2026-07-17 09:33:30",,,,,,,,,
/blog/10-cong-cu-ai-mien-phi-cho-game-developer-2026,"10 công cụ AI miễn phí cho Game Developer 2026",blog,"AI Game Dev","Game Development",active,"2026-06-29 15:56:23","2026-07-16 18:01:23",,,,,,,,,
/blog/luong-game-developer-viet-nam-2026,"Lương Game Developer Việt Nam 2026 — Khảo sát thực tế",blog,General,"Game Development",active,"2026-06-29 15:56:23","2026-07-17 07:57:40",,,,,,,,,
/blog/so-sanh-unity-vs-godot-2026-nen-chon-engine-nao,"So sánh Unity vs Godot 2026: Nên chọn engine nào?",blog,"Unity Development","Game Engine",active,"2026-06-29 15:56:23","2026-07-16 18:01:10",,,,,,,,,
/blog/cach-kiem-tien-tu-game-html5-admob-iap,"Cách kiếm tiền từ game HTML5 miễn phí (AdMob + IAP)",blog,General,"Game Development",active,"2026-06-29 15:56:23","2026-07-17 09:33:19",,,,,,,,,
/blog/huong-dan-tao-game-design-document-gdd-indie,"Hướng dẫn tạo Game Design Document (GDD) cho Indie Developer",blog,"Game Design",Tutorial,active,"2026-06-29 15:56:23","2026-07-16 18:01:16",,,,,,,,,
/blog/top-5-nguon-hoc-lam-game-mien-phi-tieng-viet-2026,"Top 5 nguồn học làm game miễn phí tiếng Việt 2026",blog,General,"Game Development",active,"2026-06-29 15:56:23","2026-07-16 18:01:20",,,,,,,,,
/blog/typescript-cho-game-dev-tai-sao-va-bat-dau,"TypeScript cho Game Dev — Tại sao và bắt đầu thế nào?",blog,"AI Game Dev","Game Development",active,"2026-06-29 15:56:23","2026-07-17 07:57:35",,,,,,,,,
/blog/review-13-source-game-phaser-3-mien-phi-lamgame,"Review: 13 source game Phaser 3 miễn phí trên LamGame",blog,General,"Game Development",active,"2026-06-29 15:56:23","2026-07-17 09:33:26",,,,,,,,,
/blog/world-cup-2026-vong-32-so-do-nhanh-dau-du-doan,"World Cup 2026 vòng 32 — Sơ đồ nhánh đấu và dự đoán",blog,General,Football/Sport,active,"2026-06-29 15:56:23","2026-07-16 18:00:49",,,,,,,,,
/blog/xay-dung-game-multiplayer-online-websocket-phaser-3,"Xây dựng game multiplayer online với WebSocket + Phaser 3",blog,General,"Game Development",active,"2026-06-29 17:55:05","2026-07-17 07:57:24",,,,,,,,,
/blog/cach-tao-ai-opponent-game-co-minimax-algorithm,"Cách tạo AI opponent cho game cờ (Minimax Algorithm)",blog,"AI Game Dev","Game Development",active,"2026-06-29 17:55:05","2026-07-17 07:48:32",,,,,,,,,
/blog/con-duong-tro-thanh-game-developer-viet-nam-2026,"Con đường trở thành Game Developer tại Việt Nam 2026",blog,General,"Game Development",active,"2026-06-29 17:55:05","2026-07-17 07:57:20",,,,,,,,,
/blog/toi-uu-hieu-nang-game-html5-10-tips,"Tối ưu hiệu năng game HTML5 — 10 tips từ thực tế",blog,General,"Game Development",active,"2026-06-29 17:55:05","2026-07-17 07:48:38",,,,,,,,,
/blog/huong-dan-publish-game-google-play-2026,"Hướng dẫn publish game lên Google Play 2026 (step-by-step)",blog,General,Tutorial,active,"2026-06-29 17:55:05","2026-07-17 07:48:20",,,,,,,,,
/blog/match-3-game-engine-xay-dung-tu-dau-phaser-3,"Match-3 game engine: Xây dựng từ đầu với Phaser 3",blog,General,"Game Development",active,"2026-06-29 17:55:05","2026-07-17 07:48:25",,,,,,,,,
/blog/xu-huong-game-dev-2026-ai-indie-cloud,"Xu hướng Game Dev 2026: AI, Indie Revolution & Cloud Gaming",blog,"AI Game Dev","Game Development",active,"2026-06-29 17:55:05","2026-07-16 20:57:05",,,,,,,,,
/blog/huong-dan-tich-hop-leaderboard-realtime-game-html5,"Hướng dẫn tích hợp Leaderboard realtime cho game HTML5",blog,General,Tutorial,active,"2026-06-29 17:55:05","2026-07-17 07:48:14",,,,,,,,,
/blog/hoc-lam-game-tu-a-z-lo-trinh-2026,"Học làm game từ A-Z — Lộ trình hoàn chỉnh cho người mới 2026",blog,General,"Game Development",active,"2026-06-30 01:05:26","2026-07-16 20:57:01",,,,,,,,,
/blog/ai-cho-game-developer-tong-hop-2026,"AI cho Game Developer — Tổng hợp công cụ và hướng dẫn 2026",blog,"AI Game Dev","Game Development",active,"2026-06-30 01:05:26","2026-07-16 20:56:47",,,,,,,,,
/blog/career-game-developer-viet-nam-huong-dan,"Career Game Developer Việt Nam — Hướng dẫn toàn diện",blog,Career,Tutorial,active,"2026-06-30 01:05:26","2026-07-16 20:56:53",,,,,,,,,
/blog/source-game-marketplace-phaser-3-mien-phi,"Source Game Marketplace — 13+ game templates Phaser 3 miễn phí",blog,General,"Game Development",active,"2026-06-30 01:05:26","2026-07-16 20:56:57",,,,,,,,,
/blog/huong-dan-lam-game-2d-unity-2026,"Hướng dẫn làm game 2D bằng Unity 2026 — Từ zero đến game đầu tiên",blog,"Unity Development","Game Engine",active,"2026-07-16 15:29:27","2026-07-16 15:38:19",,,,,,,,,
/blog/unity-vs-godot-4-2026-so-sanh-chi-tiet,"Unity vs Godot 4 năm 2026: So sánh chi tiết, nên chọn engine nào?",blog,"Unity Development","Game Engine",active,"2026-07-16 17:11:40","2026-07-16 17:58:07",,,,,,,,,
/blog/huong-dan-godot-4-tao-game-platformer-2026,"Hướng dẫn Godot 4 tiếng — Tạo game platformer đầu tiên (2026)",blog,Godot,"Game Engine",active,"2026-07-17 10:09:49","2026-07-17 11:35:39",,,,,,,,,
/blog/khao-sat-luong-game-developer-viet-nam-2026,"Lương Game Developer Việt Nam 2026: Bảng khảo sát chi tiết theo vị trí",blog,General,"Game Development",active,"2026-07-20 16:53:50","2026-07-20 17:02:54",,,,,,,,,
/blog/top-10-game-studio-viet-nam-tuyen-dung-2026,"Top 10 Game Studio Việt Nam tuyển dụng 2026 — Lương, vị trí, cách apply",blog,General,"Game Development",active,"2026-07-24 07:44:47","2026-07-24 07:53:32",,,,,,,,,
/blog/gamescom-2026-tong-hop-game-dev,"Gamescom 2026: Tổng hợp tin game mới & xu hướng cho Game Developer",blog,General,"Game Development",active,"2026-07-25 14:41:59","2026-07-25 18:50:04",,,,,,,,,
/blog/ap-trinh-game-flappy-bird-godot-4-tu-a-z,"Lập trình Game Flappy Bird với Godot 4 từ A-Z | Hướng dẫn chi tiết 2026",blog,Godot,"Game Engine",active,"2026-07-28 07:47:43","2026-07-28 07:48:57",,,,,,,,,
/blog/lap-trinh-game-snake-godot-4-huong-dan,"Lập trình Game Snake Godot 4 từ A-Z | Hướng dẫn chi tiết",blog,Godot,"Game Engine",active,"2026-07-30 13:32:24","2026-07-30 13:34:40",,,,,,,,,
/blog/ai-game-dev-2026-cong-cu-workflow,"AI trong Game Development 2026: Công cụ & Workflow thực tế",blog,"AI Game Dev","Game Development",active,"2026-07-30 14:05:20","2026-07-30 14:30:27",,,,,,,,,
/forum/y-tuong-lam-game-dan-gian,"y tuong lam game dan gian",forum,Forum,"Game Development",active,"2025-09-24 22:47:09","2026-08-13 02:25:21",,,,,,KEEP,,,
/forum/unity-hay-unreal-engine-cho-nguoi-moi-bat-dau-nam-2026,"Unity hay Unreal Engine cho người mới bắt đầu năm 2026?",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-13 18:00:24",,,,,,KEEP,,,
/forum/lam-game-solo-hay-tim-team-kinh-nghiem-2-nam,"Làm game solo hay tìm team? Kinh nghiệm 2 năm",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-12 22:00:57",,,,,,KEEP,,,
/forum/xu-huong-game-mobile-2026-hyper-casual-da-chet,"Xu hướng game mobile 2026: Hyper-casual đã chết?",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-14 08:38:55",,,,,,KEEP,,,
/forum/y-tuong-game-dan-gian-viet-nam-phien-ban-hien-dai,"Ý tưởng: Game dân gian Việt Nam phiên bản hiện đại",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-14 08:40:37",,,,,,KEEP,,,
/forum/concept-survival-game-boi-canh-sai-gon-mua-mua,"Concept: Survival game bối cảnh Sài Gòn mùa mưa",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-13 15:24:35",,,,,,KEEP,,,
/forum/unity-cach-toi-uu-draw-calls-cho-game-mobile,"Unity: Cách tối ưu draw calls cho game mobile?",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-14 11:23:00",,,,,,KEEP,,,
/forum/godot-4-multiplayer-networking-bat-dau-tu-dau,"Godot 4: Multiplayer networking bắt đầu từ đâu?",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-13 01:05:44",,,,,,KEEP,,,
/forum/tim-team-can-artist-2d-cho-game-rpg-pixel-art,"[Tìm team] Cần Artist 2D cho game RPG pixel art",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-07 15:21:15",,,,,,KEEP,,,
/forum/tim-team-sound-designer-cho-indie-horror-game,"[Tìm team] Sound Designer cho indie horror game",forum,Forum,"Game Development",active,"2026-04-28 17:10:32","2026-08-12 15:51:12",,,,,,KEEP,,,
